,checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate_pct_income,personal_status_sex,other_debtors_guarantors,present_residence_since,property,age_years,other_installment_plans,housing,existing_credits,job,people_liable,telephone,foreign_worker,credit_amount_per_month,credit_amount_log,duration_years,long_duration_flag,high_credit_amount_flag,installment_burden_proxy,age_bucket,duration_bucket,credit_amount_bucket,actual_default,predicted_pd,risk_cluster,ead_proxy,expected_loss_proxy,agg_cluster,ensemble_anomaly_score,ensemble_anomaly_flag,if_score_scaled,lof_score_scaled,top_positive_contributors,top_negative_contributors,risk_narrative,risk_band,exposure_bucket,flag_high_pd_high_exposure,flag_high_expected_loss,flag_anomalous_elevated_pd
986,A13,42,A30,A49,6289,A61,A72,2,A91,A101,1,A122,33,A143,A152,2,A173,1,A191,A201,149.73809523809524,8.746716349694486,3.5,1,1,12578,early_career,very_long_term,high_amount,0,0.9288530644464816,1,6289,2628.7006150367656,0,0.311777142784359,0,0.6136825975903757,0.0098716879783423,,,,high_risk,high_exposure,1,1,0
607,A12,36,A32,A43,2671,A62,A73,4,A92,A102,4,A124,50,A143,A153,1,A173,1,A191,A201,74.19444444444444,7.890582534656536,3.0,1,0,10684,mid_career,long_term,medium_high_amount,1,0.6998079671531967,1,2671,841.1341861197848,0,0.3058346230085961,0,0.5848957164013898,0.0267735296158023,,,,high_risk,medium_high_exposure,0,0,0
447,A12,7,A32,A43,2576,A61,A73,2,A93,A103,2,A121,35,A143,A152,1,A173,1,A191,A201,368.0,7.854381210652365,0.5833333333333334,0,0,5152,early_career,short_term,medium_high_amount,0,0.1092994701934799,0,2576,126.69994584828196,1,0.1263435081457319,0,0.2315956861245335,0.0210913301669304,,,,low_risk,medium_high_exposure,0,0,0
62,A12,36,A30,A49,1953,A61,A75,4,A93,A101,4,A124,61,A143,A153,1,A174,1,A192,A201,54.25,7.577633832602728,3.0,1,0,7812,senior,long_term,medium_low_amount,1,0.829752940249752,0,1953,729.2283715384946,0,0.3186136630310813,0,0.5795123538542495,0.0577149722079131,,,,high_risk,medium_low_exposure,0,0,0
603,A14,36,A32,A42,3349,A61,A73,4,A92,A101,2,A123,28,A143,A152,1,A174,1,A192,A201,93.02777777777776,8.116715624819111,3.0,1,0,13396,early_career,long_term,medium_high_amount,1,0.4069855565109461,1,3349,613.3475829398215,0,0.1457069837536166,0,0.2785134847381868,0.0129004827690464,,,,elevated_risk,medium_high_exposure,0,0,0
985,A11,15,A34,A42,1433,A61,A73,4,A92,A101,3,A122,25,A143,A151,2,A173,1,A191,A201,95.53333333333332,7.268223021159565,1.25,0,0,5732,young,medium_term,medium_low_amount,0,0.742786543863833,0,1433,478.98590281059273,1,0.1059329000152239,0,0.2020028195593978,0.0098629804710501,,,,high_risk,medium_low_exposure,0,0,0
655,A11,14,A32,A40,3973,A61,A71,1,A93,A101,4,A124,22,A143,A153,1,A173,1,A191,A201,283.7857142857143,8.287528423111763,1.1666666666666667,0,1,3973,young,medium_term,high_amount,0,0.7942971481026927,0,3973,1420.0841562353992,0,0.1453523052682193,0,0.2458852233053085,0.04481938723113,,,,high_risk,high_exposure,1,0,0
239,A11,30,A32,A43,2522,A61,A75,1,A93,A103,3,A122,39,A143,A152,1,A173,2,A191,A201,84.06666666666666,7.833203948641057,2.5,0,0,2522,mid_career,long_term,medium_high_amount,0,0.2515347883564849,0,2522,285.46683130577475,1,0.2324252947396746,0,0.4089617791687347,0.0558888103106146,,,,moderate_risk,medium_high_exposure,0,0,0
513,A12,12,A33,A43,585,A61,A73,4,A94,A102,4,A121,20,A143,A151,2,A173,1,A191,A201,48.75,6.373319789577012,1.0,0,0,2340,young,short_term,low_amount,0,0.6842009356793904,0,585,180.11589631759955,1,0.2854028823629317,0,0.5268340044564622,0.0439717602694013,,,,high_risk,low_exposure,0,0,0
928,A14,30,A32,A43,1867,A65,A75,4,A93,A101,4,A123,58,A143,A152,1,A173,1,A192,A201,62.233333333333334,7.532623618788788,2.5,0,0,7468,senior,long_term,medium_low_amount,0,0.1064255438506515,0,1867,89.41342066612494,1,0.1331587667045451,0,0.249478744721892,0.0168387886871982,,,,low_risk,medium_low_exposure,0,0,0
852,A14,15,A34,A43,1471,A61,A73,4,A93,A101,4,A124,35,A143,A153,2,A173,1,A192,A201,98.06666666666666,7.294377299288821,1.25,0,0,5884,early_career,medium_term,medium_low_amount,0,0.094302469689963,0,1471,62.42351981127101,1,0.0910524578994761,0,0.17431629134642,0.0077886244525323,,,,low_risk,medium_low_exposure,0,0,0
646,A11,30,A30,A42,4583,A61,A73,2,A91,A103,2,A121,32,A143,A152,2,A173,1,A191,A201,152.76666666666668,8.430327258394575,2.5,0,1,9166,early_career,long_term,high_amount,0,0.909902498872125,1,4583,1876.537418548927,0,0.283804641462358,0,0.5506601539388576,0.0169491289858585,,,,high_risk,high_exposure,1,0,0
862,A11,24,A32,A43,2439,A61,A72,4,A92,A101,4,A121,35,A143,A152,1,A173,1,A192,A201,101.625,7.799753318287247,2.0,0,0,9756,early_career,medium_term,medium_high_amount,1,0.6191941677410893,0,2439,679.5965588042325,1,0.03746737955426,0,0.070640157954735,0.004294601153785,,,,high_risk,medium_high_exposure,0,0,0
999,A12,45,A34,A41,4576,A62,A71,3,A93,A101,4,A123,27,A143,A152,1,A173,1,A191,A201,101.68888888888888,8.428799040653642,3.75,1,1,13728,early_career,very_long_term,high_amount,0,0.2731048786592756,1,4576,562.3775661351804,0,0.1907559706053302,0,0.3774226428521253,0.0040892983585351,,,,moderate_risk,high_exposure,0,0,0
244,A14,12,A31,A48,3447,A63,A73,4,A92,A101,3,A121,35,A143,A152,1,A172,2,A191,A201,287.25,8.145549631783584,1.0,0,0,13788,early_career,short_term,medium_high_amount,0,0.1814590909917344,0,3447,281.4702689918289,1,0.2420125263631835,0,0.4448503458915228,0.0391747068348442,,,,low_risk,medium_high_exposure,0,0,0
0,A11,6,A34,A43,1169,A65,A75,4,A93,A101,4,A121,67,A143,A152,2,A173,1,A192,A201,194.83333333333337,7.064759027791802,0.5,0,0,4676,senior,short_term,low_amount,0,0.1349358477348232,0,1169,70.98300270090375,1,0.144602556581539,0,0.2735441555703068,0.0156609575927711,,,,low_risk,low_exposure,0,0,0
79,A12,30,A32,A42,3832,A61,A72,2,A94,A101,1,A122,22,A143,A152,1,A173,1,A191,A201,127.73333333333332,8.251403065380556,2.5,0,0,7664,young,long_term,medium_high_amount,0,0.6989663011126347,0,3832,1205.2974896386272,1,0.152813696265175,0,0.2714457383132857,0.0341816542170643,,,,high_risk,medium_high_exposure,0,0,0
504,A11,24,A32,A40,1207,A61,A72,4,A92,A101,4,A122,24,A143,A151,1,A173,1,A191,A201,50.291666666666664,7.0967213784947605,2.0,0,0,4828,young,medium_term,low_amount,1,0.9696290456700009,0,1207,526.6540161556609,1,0.083274686036034,0,0.1549036250754081,0.0116457469966599,,,,high_risk,low_exposure,0,0,0
51,A12,27,A33,A41,5965,A61,A75,1,A93,A101,2,A123,30,A143,A152,2,A174,1,A192,A201,220.92592592592592,8.693831965074693,2.25,0,1,5965,early_career,long_term,high_amount,0,0.2315967652456715,1,5965,621.6636171106937,0,0.1725351436912991,0,0.3332120886092635,0.0118581987733348,,,,moderate_risk,high_exposure,0,0,0
213,A13,30,A33,A49,1908,A61,A75,4,A93,A101,4,A121,66,A143,A152,1,A174,1,A192,A201,63.6,7.554334823725748,2.5,0,0,7632,senior,long_term,medium_low_amount,1,0.4235783615594969,0,1908,363.6843812349842,1,0.2751168687902103,0,0.5038668162782294,0.0463669213021913,,,,elevated_risk,medium_low_exposure,0,0,0
893,A12,36,A34,A41,5800,A61,A73,3,A93,A101,4,A123,34,A143,A152,2,A173,1,A192,A201,161.11111111111111,8.665785595466064,3.0,1,1,17400,early_career,long_term,high_amount,0,0.3555010375741178,1,5800,927.8577080684474,0,0.1156181466041711,0,0.2282507851716857,0.0029855080366566,,,,moderate_risk,high_exposure,0,0,0
305,A14,6,A32,A42,1543,A64,A73,4,A91,A101,2,A121,33,A143,A152,1,A173,1,A191,A201,257.1666666666667,7.342131730584722,0.5,0,0,6172,early_career,short_term,medium_low_amount,0,0.1214441278550375,0,1543,84.32473017614531,1,0.1328639626320917,0,0.2568554834232691,0.0088724418409144,,,,low_risk,medium_low_exposure,0,0,0
972,A11,24,A31,A40,1193,A61,A71,1,A92,A102,4,A124,29,A143,A151,2,A171,1,A191,A201,49.708333333333336,7.085064293952548,2.0,0,0,1193,early_career,medium_term,low_amount,1,0.9778417975816768,0,1193,524.9543690317231,1,0.4085137407169904,1,0.729986112369806,0.0870413690641747,,,,high_risk,low_exposure,0,0,1
599,A14,24,A33,A49,3863,A61,A73,1,A93,A101,2,A124,32,A143,A153,1,A173,1,A191,A201,160.95833333333334,8.259458195332408,2.0,0,0,3863,early_career,medium_term,medium_high_amount,0,0.1582043300342895,0,3863,275.01449711510713,1,0.1338111863584788,0,0.2433896279204194,0.0242327447965383,,,,low_risk,medium_high_exposure,0,0,0
837,A14,4,A32,A42,601,A61,A72,1,A92,A101,3,A121,23,A143,A151,1,A172,2,A191,A201,150.25,6.400257445308821,0.3333333333333333,0,0,601,young,short_term,low_amount,0,0.4060069402171376,0,601,109.80457698172488,1,0.2082078607525163,0,0.3580769342522131,0.0583387872528196,,,,elevated_risk,low_exposure,0,0,0
610,A11,12,A32,A44,741,A62,A71,4,A92,A101,3,A122,22,A143,A152,1,A173,1,A191,A201,61.75,6.60934924316738,1.0,0,0,2964,young,short_term,low_amount,1,0.6870826141965586,0,741,229.1076977038425,1,0.1427452964887138,0,0.2761150319622358,0.0093755610151918,,,,high_risk,low_exposure,0,0,0
694,A14,24,A32,A43,2284,A61,A74,4,A93,A101,2,A123,28,A143,A152,1,A173,1,A192,A201,95.16666666666669,7.734121303328305,2.0,0,0,9136,early_career,medium_term,medium_low_amount,0,0.1650666443724847,0,2284,169.65549708603987,1,0.0042402385737463,0,0.0021052138343377,0.006375263313155,,,,low_risk,medium_low_exposure,0,0,0
750,A11,6,A32,A42,428,A61,A75,2,A92,A101,1,A122,49,A141,A152,1,A173,1,A192,A201,71.33333333333333,6.061456918928017,0.5,0,0,856,mid_career,short_term,low_amount,0,0.6199268006245585,0,428,119.39790180028996,1,0.210917555532604,0,0.3606101133051274,0.0612249977600805,,,,high_risk,low_exposure,0,0,0
850,A11,20,A34,A40,2235,A61,A73,4,A94,A103,2,A122,33,A141,A151,2,A173,1,A191,A202,111.75,7.71244383427499,1.6666666666666667,0,0,8940,early_career,medium_term,medium_low_amount,1,0.6906878059204491,0,2235,694.6592608044916,1,0.3707353621118818,1,0.6897057214457072,0.0517650027780565,,,,high_risk,medium_low_exposure,0,0,1
969,A11,11,A34,A40,3939,A61,A73,1,A93,A101,2,A121,40,A143,A152,2,A172,2,A191,A201,358.09090909090907,8.27893600229198,0.9166666666666666,0,0,3939,mid_career,short_term,medium_high_amount,0,0.2172799846103243,0,3939,385.13963672103046,1,0.1300742463350492,0,0.2401775797443853,0.019970912925713,,,,moderate_risk,medium_high_exposure,0,0,0
33,A14,12,A34,A49,1264,A65,A75,4,A93,A101,4,A124,57,A143,A151,1,A172,1,A191,A201,105.33333333333331,7.142827401161621,1.0,0,0,5056,senior,short_term,low_amount,0,0.1543255696806281,0,1264,87.78038403434128,1,0.2229033472971796,0,0.4289465648750517,0.0168601297193076,,,,low_risk,low_exposure,0,0,0
503,A12,24,A34,A43,1216,A62,A72,4,A93,A101,4,A124,38,A141,A152,2,A173,2,A191,A201,50.666666666666664,7.104144092987527,2.0,0,0,4864,mid_career,medium_term,low_amount,1,0.86372367938086,0,1216,472.6295973572066,1,0.2402810279270352,0,0.4519377175524591,0.0286243383016112,,,,high_risk,low_exposure,0,0,0
474,A12,18,A34,A43,1245,A61,A73,4,A94,A101,2,A123,33,A143,A152,1,A173,1,A191,A201,69.16666666666667,7.1276936993473985,1.5,0,0,4980,early_career,medium_term,low_amount,1,0.5503637050644132,0,1245,308.3412657623375,1,0.052551851694533,0,0.1046685001132241,0.0004352032758419,,,,elevated_risk,low_exposure,0,0,0
467,A14,48,A33,A43,7238,A65,A75,3,A93,A101,3,A123,32,A141,A152,2,A173,2,A191,A201,150.79166666666666,8.88723835429314,4.0,1,1,21714,early_career,very_long_term,high_amount,0,0.5979701604712656,1,7238,1947.648609670959,0,0.2906490556421248,0,0.5555091103331542,0.0257890009510954,,,,elevated_risk,high_exposure,0,0,0
462,A12,12,A32,A42,3017,A61,A72,3,A92,A101,1,A121,34,A143,A151,1,A174,1,A191,A201,251.41666666666663,8.012349639327795,1.0,0,0,9051,early_career,short_term,medium_high_amount,0,0.5805512939628813,0,3017,788.1854642487059,1,0.1528570927679232,0,0.2813872430061229,0.0243269425297235,,,,elevated_risk,medium_high_exposure,0,0,0
424,A12,12,A32,A42,2762,A65,A75,1,A92,A101,2,A122,25,A141,A152,1,A173,1,A192,A201,230.16666666666663,7.924072324923417,1.0,0,0,2762,young,short_term,medium_high_amount,1,0.2511934599596905,0,2762,312.2083513838994,1,0.2330047233230316,0,0.4295472985005517,0.0364621481455115,,,,moderate_risk,medium_high_exposure,0,0,0
267,A14,24,A32,A43,1533,A61,A72,4,A92,A101,3,A123,38,A142,A152,1,A173,1,A192,A201,63.875,7.335633981927201,2.0,0,0,6132,mid_career,medium_term,medium_low_amount,0,0.3573922493937861,0,1533,246.54704324430335,1,0.0885746961230624,0,0.1696025455737289,0.0075468466723959,,,,moderate_risk,medium_low_exposure,0,0,0
684,A12,36,A33,A49,9857,A62,A74,1,A93,A101,3,A122,31,A143,A152,2,A172,2,A192,A201,273.80555555555554,9.196038587265322,3.0,1,1,9857,early_career,long_term,high_amount,0,0.4895610634700005,1,9857,2171.5215311807083,0,0.291576909665321,0,0.5441698954479192,0.0389839238827229,,,,elevated_risk,high_exposure,0,1,0
864,A14,10,A32,A42,2210,A61,A73,2,A93,A101,2,A121,25,A141,A151,1,A172,1,A191,A201,221.0,7.701200180857446,0.8333333333333334,0,0,4420,young,short_term,medium_low_amount,1,0.4263606979133281,0,2210,424.0157140748048,1,0.1540323726093144,0,0.2911198165608165,0.0169449286578123,,,,elevated_risk,medium_low_exposure,0,0,0
950,A12,18,A34,A49,3590,A61,A71,3,A94,A101,3,A123,40,A143,A152,3,A171,2,A192,A201,199.44444444444449,8.186185994226083,1.5,0,0,10770,mid_career,medium_term,medium_high_amount,0,0.2843651521779587,0,3590,459.39190334349234,1,0.3021525091349621,0,0.5358600278353778,0.0684449904345466,,,,moderate_risk,medium_high_exposure,0,0,0
58,A13,18,A32,A40,1961,A61,A75,3,A92,A101,2,A123,23,A143,A152,1,A174,1,A191,A201,108.94444444444444,7.581719640125308,1.5,0,0,5883,young,medium_term,medium_low_amount,0,0.721929446333213,0,1961,637.0666399167438,1,0.1387347647546068,0,0.2686037622521151,0.0088657672570985,,,,high_risk,medium_low_exposure,0,0,0
378,A12,36,A32,A40,14318,A61,A75,4,A93,A101,2,A124,57,A143,A153,1,A174,1,A192,A201,397.72222222222223,9.569342605674006,3.0,1,1,57272,senior,long_term,high_amount,1,0.9704079079930265,1,14318,6252.435191989868,0,0.3503685467545744,1,0.6070892723460902,0.0936478211630585,,,,high_risk,high_exposure,1,1,1
77,A12,11,A33,A43,4771,A61,A74,2,A93,A101,4,A122,51,A143,A152,1,A173,1,A191,A201,433.72727272727275,8.470520783217808,0.9166666666666666,0,1,9542,senior,short_term,high_amount,0,0.2447414782351221,1,4771,525.4477166968954,0,0.206792203707585,0,0.3741493282951291,0.0394350791200409,,,,moderate_risk,high_exposure,0,0,0
451,A14,6,A32,A43,518,A61,A73,3,A92,A101,1,A121,29,A143,A152,1,A173,1,A191,A201,86.33333333333333,6.251903883165888,0.5,0,0,1554,early_career,short_term,low_amount,0,0.123047783629217,0,518,28.682438363970487,1,0.0334209734858015,0,0.0643360422373375,0.0025059047342655,,,,low_risk,low_exposure,0,0,0
12,A12,12,A32,A43,1567,A61,A73,1,A92,A101,1,A123,22,A143,A152,1,A173,1,A192,A201,130.58333333333334,7.357556200910353,1.0,0,0,1567,young,short_term,medium_low_amount,0,0.2633380607230776,0,1567,185.6928335188782,1,0.081134635487346,0,0.1473792377236584,0.0148900332510337,,,,moderate_risk,medium_low_exposure,0,0,0
568,A12,48,A32,A43,3979,A65,A74,4,A93,A101,1,A123,41,A143,A152,2,A173,2,A192,A201,82.89583333333333,8.289037098278483,4.0,1,1,15916,mid_career,very_long_term,high_amount,0,0.372606665518047,1,3979,667.170864943339,0,0.2572418256103286,0,0.4766905210805481,0.0377931301401091,,,,moderate_risk,high_exposure,0,0,0
212,A11,27,A30,A49,5293,A61,A71,2,A93,A101,4,A122,50,A142,A152,2,A173,1,A192,A201,196.03703703703704,8.574329382787047,2.25,0,1,10586,mid_career,long_term,high_amount,1,0.8178346564742063,1,5293,1947.9594765230884,0,0.2427479991432267,0,0.4641634495240629,0.0213325487623906,,,,high_risk,high_exposure,1,0,0
322,A11,24,A32,A41,2910,A61,A74,2,A93,A101,1,A124,34,A143,A153,1,A174,1,A192,A201,121.25,7.976251943745623,2.0,0,0,5820,early_career,medium_term,medium_high_amount,0,0.1829258658044474,0,2910,239.54142127092396,1,0.1519794805911525,0,0.2749918346660079,0.028967126516297,,,,low_risk,medium_high_exposure,0,0,0
650,A11,48,A32,A46,7476,A61,A74,4,A93,A101,1,A124,50,A143,A153,1,A174,1,A192,A201,155.75,8.919586920999915,4.0,1,1,29904,mid_career,very_long_term,high_amount,0,0.918420841273712,1,7476,3089.7513942130217,0,0.2584354182917191,0,0.5011214736799476,0.0157493629034906,,,,high_risk,high_exposure,1,1,0
291,A12,36,A32,A41,9398,A61,A72,1,A94,A101,4,A123,28,A143,A151,1,A174,1,A192,A201,261.05555555555554,9.148358579620302,3.0,1,1,9398,early_career,long_term,high_amount,1,0.6445520735868423,1,9398,2725.875174406114,0,0.2655947094816143,0,0.5117373613995253,0.0194520575637032,,,,high_risk,high_exposure,0,1,0
37,A13,18,A32,A43,2100,A61,A73,4,A93,A102,2,A121,37,A142,A152,1,A173,1,A191,A201,116.66666666666669,7.650168700845001,1.5,0,0,8400,mid_career,medium_term,medium_low_amount,1,0.5140082015496967,0,2100,485.73775046446343,1,0.2080545105291526,0,0.3960789394641428,0.0200300815941624,,,,elevated_risk,medium_low_exposure,0,0,0
913,A14,11,A32,A49,2142,A64,A75,1,A91,A101,2,A121,28,A143,A152,1,A173,1,A192,A201,194.72727272727272,7.669961995473577,0.9166666666666666,0,0,2142,early_career,short_term,medium_low_amount,0,0.0411950434272366,0,2142,39.707902359513426,1,0.1952998310588553,0,0.3668719476151023,0.0237277145026084,,,,low_risk,medium_low_exposure,0,0,0
397,A11,36,A34,A42,2348,A61,A73,3,A94,A101,2,A122,46,A143,A152,2,A173,1,A192,A201,65.22222222222223,7.761744984658913,3.0,1,0,7044,mid_career,long_term,medium_high_amount,0,0.4603274144185354,0,2348,486.3819460746245,0,0.1848499344588568,0,0.3368613820840301,0.0328384868336834,,,,elevated_risk,medium_high_exposure,0,0,0
278,A14,6,A32,A42,4611,A61,A72,1,A92,A101,4,A122,32,A143,A152,1,A173,1,A191,A201,768.5,8.436416881388949,0.5,0,1,4611,early_career,short_term,high_amount,1,0.4329999676828335,1,4611,898.4532829434954,0,0.2039530604787411,0,0.3036733823068823,0.1042327386505999,,,,elevated_risk,high_exposure,0,0,0
271,A14,12,A34,A42,1402,A63,A74,3,A92,A101,4,A123,37,A143,A151,1,A173,1,A192,A201,116.83333333333331,7.246368080102461,1.0,0,0,4206,mid_career,short_term,medium_low_amount,0,0.0300401196175925,0,1402,18.952311466739165,1,0.2055734947408509,0,0.3928686349684712,0.0182783545132306,,,,low_risk,medium_low_exposure,0,0,0
792,A14,6,A34,A42,1221,A65,A73,1,A94,A101,2,A122,27,A143,A152,2,A173,1,A191,A201,203.5,7.108244139731541,0.5,0,0,1221,early_career,short_term,low_amount,0,0.0438487195795532,0,1221,24.092678972985524,1,0.1582179756168539,0,0.2881147979684019,0.0283211532653059,,,,low_risk,low_exposure,0,0,0
847,A14,24,A32,A40,1249,A61,A72,4,A94,A101,2,A121,28,A143,A152,1,A173,1,A191,A201,52.041666666666664,7.1308988302963465,2.0,0,0,4996,early_career,medium_term,low_amount,0,0.7068986321273463,0,1249,397.31237618717495,1,0.0575286799043401,0,0.1108512391469608,0.0042061206617194,,,,high_risk,low_exposure,0,0,0
36,A14,48,A34,A46,6110,A61,A73,1,A93,A101,3,A124,31,A141,A153,1,A173,1,A192,A201,127.29166666666669,8.717845704894916,4.0,1,1,6110,early_career,very_long_term,high_amount,0,0.5501368552666632,1,6110,1512.6012835556903,0,0.2764488836775913,0,0.5391957503118111,0.0137020170433715,,,,elevated_risk,high_exposure,0,0,0
580,A12,18,A34,A40,1056,A61,A75,3,A93,A103,3,A121,30,A141,A152,2,A173,1,A191,A201,58.666666666666664,6.963189985870238,1.5,0,0,3168,early_career,medium_term,low_amount,1,0.6437708945015485,0,1056,305.9199290671358,1,0.2049970646170231,0,0.3873801353243003,0.0226139939097458,,,,high_risk,low_exposure,0,0,0
5,A14,36,A32,A46,9055,A65,A73,2,A93,A101,4,A124,35,A143,A153,1,A172,2,A192,A201,251.52777777777777,9.111182800442965,3.0,1,1,18110,early_career,long_term,high_amount,0,0.5896282882437908,1,9055,2402.587867521386,0,0.3036253048525009,0,0.5807111742115957,0.0265394354934061,,,,elevated_risk,high_exposure,0,1,0
165,A14,6,A32,A42,2978,A63,A73,1,A93,A101,2,A123,32,A143,A152,1,A173,1,A192,A201,496.3333333333333,7.999342952713282,0.5,0,0,2978,early_career,short_term,medium_high_amount,0,0.0480994299400903,0,2978,64.45804606271504,1,0.129549994229488,0,0.2155951271955575,0.0435048612634184,,,,low_risk,medium_high_exposure,0,0,0
836,A14,12,A32,A43,886,A65,A73,4,A92,A101,2,A123,21,A143,A152,1,A173,1,A191,A201,73.83333333333333,6.787844982309579,1.0,0,0,3544,young,short_term,low_amount,0,0.137707040915495,0,886,54.90379721300788,1,0.0521939561926646,0,0.1035156430566501,0.000872269328679,,,,low_risk,low_exposure,0,0,0
661,A11,12,A32,A40,900,A65,A73,4,A94,A101,2,A123,23,A143,A152,1,A173,1,A191,A201,75.0,6.803505257608338,1.0,0,0,3600,young,short_term,low_amount,1,0.6259667494913765,0,900,253.5165335440075,1,0.0979825309202044,0,0.1934959600983631,0.0024691017420457,,,,high_risk,low_exposure,0,0,0
135,A14,12,A34,A43,1240,A65,A75,4,A92,A101,2,A121,38,A143,A152,2,A173,1,A192,A201,103.33333333333331,7.123672785204607,1.0,0,0,4960,mid_career,short_term,low_amount,0,0.0283528754754438,0,1240,15.820904515297691,1,0.0980675200028525,0,0.1845548486124824,0.0115801913932226,,,,low_risk,low_exposure,0,0,0
494,A11,12,A34,A40,2122,A61,A73,3,A93,A101,2,A121,39,A143,A151,2,A172,2,A191,A202,176.83333333333334,7.660585461703256,1.0,0,0,6366,mid_career,short_term,medium_low_amount,0,0.2043899996149547,0,2122,195.1720106323203,1,0.2351028247638816,0,0.4504241194185514,0.0197815301092117,,,,moderate_risk,medium_low_exposure,0,0,0
407,A11,15,A32,A43,1053,A61,A72,4,A94,A101,2,A121,27,A143,A152,1,A173,1,A191,A202,70.2,6.960347729101308,1.25,0,0,4212,early_career,medium_term,low_amount,0,0.4997608472111468,0,1053,236.8116774510019,1,0.1443786957852105,0,0.2824172894503758,0.0063401021200452,,,,elevated_risk,low_exposure,0,0,0
114,A11,12,A32,A43,1680,A63,A75,3,A94,A101,1,A121,35,A143,A152,1,A173,1,A191,A201,140.0,7.427144133408616,1.0,0,0,5040,early_career,short_term,medium_low_amount,0,0.3591743380463877,0,1680,271.53579956306913,1,0.1357398614916748,0,0.2647931544847254,0.0066865684986243,,,,moderate_risk,medium_low_exposure,0,0,0
